YEAR,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,cause_of_death,cod_code,DEATHS,POPULATION,Crude Rate
2001.0,AZ,0.35,0.02,0.0,0.0,0.43,0.65,"Assault by rifle, shotgun and larger firearm discharge",X94,10.0,5273477.0,Unreliable
2001.0,AZ,0.35,0.02,0.0,0.0,0.43,0.65,Assault by other and unspecified firearm discharge,X95,320.0,5273477.0,6.1
2001.0,AZ,0.35,0.02,0.0,0.0,0.43,0.65,"Other and unspecified firearm discharge, undetermined intent",Y24,13.0,5273477.0,Unreliable
2001.0,AZ,0.35,0.02,0.0,0.0,0.43,0.65,Legal intervention involving firearm discharge,Y35.0,13.0,5273477.0,Unreliable
2002.0,AZ,0.38,0.02,0.0,0.0,0.47,0.67,Discharge from other and unspecified firearms,W34,22.0,5396255.0,0.4
2002.0,AZ,0.38,0.02,0.0,0.0,0.47,0.67,Intentional self-harm by handgun discharge,X72,77.0,5396255.0,1.4
2002.0,AZ,0.38,0.02,0.0,0.0,0.47,0.67,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,65.0,5396255.0,1.2
2002.0,AZ,0.38,0.02,0.0,0.0,0.47,0.67,Intentional self-harm by other and unspecified firearm discharge,X74,417.0,5396255.0,7.7
2002.0,AZ,0.38,0.02,0.0,0.0,0.47,0.67,"Assault by rifle, shotgun and larger firearm discharge",X94,19.0,5396255.0,Unreliable
2002.0,AZ,0.38,0.02,0.0,0.0,0.47,0.67,Assault by other and unspecified firearm discharge,X95,334.0,5396255.0,6.2
2002.0,AZ,0.38,0.02,0.0,0.0,0.47,0.67,"Other and unspecified firearm discharge, undetermined intent",Y24,14.0,5396255.0,Unreliable
2002.0,AZ,0.38,0.02,0.0,0.0,0.47,0.67,Legal intervention involving firearm discharge,Y35.0,15.0,5396255.0,Unreliable
2003.0,AZ,0.39,0.03,0.0,0.0,0.37,0.63,Intentional self-harm by handgun discharge,X72,57.0,5510364.0,1
2003.0,AZ,0.39,0.03,0.0,0.0,0.37,0.63,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,33.0,5510364.0,0.6
2003.0,AZ,0.39,0.03,0.0,0.0,0.37,0.63,Intentional self-harm by other and unspecified firearm discharge,X74,396.0,5510364.0,7.2
2003.0,AZ,0.39,0.03,0.0,0.0,0.37,0.63,"Assault by rifle, shotgun and larger firearm discharge",X94,20.0,5510364.0,0.4
2003.0,AZ,0.39,0.03,0.0,0.0,0.37,0.63,Assault by other and unspecified firearm discharge,X95,303.0,5510364.0,5.5
2003.0,AZ,0.39,0.03,0.0,0.0,0.37,0.63,"Other and unspecified firearm discharge, undetermined intent",Y24,13.0,5510364.0,Unreliable
2003.0,AZ,0.39,0.03,0.0,0.0,0.37,0.63,Legal intervention involving firearm discharge,Y35.0,12.0,5510364.0,Unreliable
2004.0,AZ,0.37,0.02,0.0,0.0,0.33,0.65,Discharge from other and unspecified firearms,W34,11.0,5652404.0,Unreliable
2004.0,AZ,0.37,0.02,0.0,0.0,0.33,0.65,Intentional self-harm by handgun discharge,X72,69.0,5652404.0,1.2
2004.0,AZ,0.37,0.02,0.0,0.0,0.33,0.65,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,58.0,5652404.0,1
2004.0,AZ,0.37,0.02,0.0,0.0,0.33,0.65,Intentional self-harm by other and unspecified firearm discharge,X74,382.0,5652404.0,6.8
2004.0,AZ,0.37,0.02,0.0,0.0,0.33,0.65,"Assault by rifle, shotgun and larger firearm discharge",X94,21.0,5652404.0,0.4
2004.0,AZ,0.37,0.02,0.0,0.0,0.33,0.65,Assault by other and unspecified firearm discharge,X95,317.0,5652404.0,5.6
2004.0,AZ,0.37,0.02,0.0,0.0,0.33,0.65,"Other and unspecified firearm discharge, undetermined intent",Y24,12.0,5652404.0,Unreliable
2004.0,AZ,0.37,0.02,0.0,0.0,0.33,0.65,Legal intervention involving firearm discharge,Y35.0,18.0,5652404.0,Unreliable
2005.0,AZ,0.37,0.04,0.0,0.0,0.32,0.61,Discharge from other and unspecified firearms,W34,12.0,5839077.0,Unreliable
2005.0,AZ,0.37,0.04,0.0,0.0,0.32,0.61,Intentional self-harm by handgun discharge,X72,69.0,5839077.0,1.2
2005.0,AZ,0.37,0.04,0.0,0.0,0.32,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,55.0,5839077.0,0.9
2005.0,AZ,0.37,0.04,0.0,0.0,0.32,0.61,Intentional self-harm by other and unspecified firearm discharge,X74,390.0,5839077.0,6.7
2005.0,AZ,0.37,0.04,0.0,0.0,0.32,0.61,"Assault by rifle, shotgun and larger firearm discharge",X94,21.0,5839077.0,0.4
2005.0,AZ,0.37,0.04,0.0,0.0,0.32,0.61,Assault by other and unspecified firearm discharge,X95,355.0,5839077.0,6.1
2005.0,AZ,0.37,0.04,0.0,0.0,0.32,0.61,"Other and unspecified firearm discharge, undetermined intent",Y24,20.0,5839077.0,0.3
2006.0,AZ,0.38,0.04,0.0,0.0,0.4,0.62,Intentional self-harm by handgun discharge,X72,91.0,6029141.0,1.5
2006.0,AZ,0.38,0.04,0.0,0.0,0.4,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,47.0,6029141.0,0.8
2006.0,AZ,0.38,0.04,0.0,0.0,0.4,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,425.0,6029141.0,7
2006.0,AZ,0.38,0.04,0.0,0.0,0.4,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,20.0,6029141.0,0.3
2006.0,AZ,0.38,0.04,0.0,0.0,0.4,0.62,Assault by other and unspecified firearm discharge,X95,365.0,6029141.0,6.1
2006.0,AZ,0.38,0.04,0.0,0.0,0.4,0.62,"Other and unspecified firearm discharge, undetermined intent",Y24,12.0,6029141.0,Unreliable
2007.0,AZ,0.38,0.03,0.0,0.0,0.28,0.62,Discharge from other and unspecified firearms,W34,11.0,6167681.0,Unreliable
2007.0,AZ,0.38,0.03,0.0,0.0,0.28,0.62,Intentional self-harm by handgun discharge,X72,56.0,6167681.0,0.9
2007.0,AZ,0.38,0.03,0.0,0.0,0.28,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,42.0,6167681.0,0.7
2007.0,AZ,0.38,0.03,0.0,0.0,0.28,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,454.0,6167681.0,7.4
2007.0,AZ,0.38,0.03,0.0,0.0,0.28,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,19.0,6167681.0,Unreliable
2007.0,AZ,0.38,0.03,0.0,0.0,0.28,0.62,Assault by other and unspecified firearm discharge,X95,334.0,6167681.0,5.4
2007.0,AZ,0.38,0.03,0.0,0.0,0.28,0.62,"Other and unspecified firearm discharge, undetermined intent",Y24,14.0,6167681.0,Unreliable
2007.0,AZ,0.38,0.03,0.0,0.0,0.28,0.62,Legal intervention involving firearm discharge,Y35.0,14.0,6167681.0,Unreliable
2008.0,AZ,0.38,0.04,0.0,0.0,0.39,0.61,Intentional self-harm by handgun discharge,X72,65.0,6280362.0,1
2008.0,AZ,0.38,0.04,0.0,0.0,0.39,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,66.0,6280362.0,1.1
2008.0,AZ,0.38,0.04,0.0,0.0,0.39,0.61,Intentional self-harm by other and unspecified firearm discharge,X74,409.0,6280362.0,6.5
2008.0,AZ,0.38,0.04,0.0,0.0,0.39,0.61,"Assault by rifle, shotgun and larger firearm discharge",X94,24.0,6280362.0,0.4
2008.0,AZ,0.38,0.04,0.0,0.0,0.39,0.61,Assault by other and unspecified firearm discharge,X95,306.0,6280362.0,4.9
2008.0,AZ,0.38,0.04,0.0,0.0,0.39,0.61,"Other and unspecified firearm discharge, undetermined intent",Y24,12.0,6280362.0,Unreliable
2009.0,AZ,0.4,0.03,0.0,0.0,0.39,0.63,Intentional self-harm by handgun discharge,X72,86.0,6343154.0,1.4
2009.0,AZ,0.4,0.03,0.0,0.0,0.39,0.63,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,29.0,6343154.0,0.5
2009.0,AZ,0.4,0.03,0.0,0.0,0.39,0.63,Intentional self-harm by other and unspecified firearm discharge,X74,490.0,6343154.0,7.7
2009.0,AZ,0.4,0.03,0.0,0.0,0.39,0.63,Assault by handgun discharge,X93,11.0,6343154.0,Unreliable
2009.0,AZ,0.4,0.03,0.0,0.0,0.39,0.63,"Assault by rifle, shotgun and larger firearm discharge",X94,13.0,6343154.0,Unreliable
2009.0,AZ,0.4,0.03,0.0,0.0,0.39,0.63,Assault by other and unspecified firearm discharge,X95,204.0,6343154.0,3.2
2010.0,AZ,0.35,0.03,0.0,0.0,0.36,0.62,Intentional self-harm by handgun discharge,X72,100.0,6392017.0,1.6
2010.0,AZ,0.35,0.03,0.0,0.0,0.36,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,61.0,6392017.0,1
2010.0,AZ,0.35,0.03,0.0,0.0,0.36,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,459.0,6392017.0,7.2
2010.0,AZ,0.35,0.03,0.0,0.0,0.36,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,19.0,6392017.0,Unreliable
2010.0,AZ,0.35,0.03,0.0,0.0,0.36,0.62,Assault by other and unspecified firearm discharge,X95,249.0,6392017.0,3.9
2010.0,AZ,0.35,0.03,0.0,0.0,0.36,0.62,"Other and unspecified firearm discharge, undetermined intent",Y24,14.0,6392017.0,Unreliable
2010.0,AZ,0.35,0.03,0.0,0.0,0.36,0.62,Legal intervention involving firearm discharge,Y35.0,12.0,6392017.0,Unreliable
2011.0,AZ,0.33,0.03,0.0,0.0,0.31,0.66,Intentional self-harm by handgun discharge,X72,115.0,6482505.0,1.8
2011.0,AZ,0.33,0.03,0.0,0.0,0.31,0.66,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,65.0,6482505.0,1
2011.0,AZ,0.33,0.03,0.0,0.0,0.31,0.66,Intentional self-harm by other and unspecified firearm discharge,X74,494.0,6482505.0,7.6
2011.0,AZ,0.33,0.03,0.0,0.0,0.31,0.66,Assault by handgun discharge,X93,13.0,6482505.0,Unreliable
2011.0,AZ,0.33,0.03,0.0,0.0,0.31,0.66,"Assault by rifle, shotgun and larger firearm discharge",X94,12.0,6482505.0,Unreliable
2011.0,AZ,0.33,0.03,0.0,0.0,0.31,0.66,Assault by other and unspecified firearm discharge,X95,234.0,6482505.0,3.6
2011.0,AZ,0.33,0.03,0.0,0.0,0.31,0.66,"Other and unspecified firearm discharge, undetermined intent",Y24,11.0,6482505.0,Unreliable
2011.0,AZ,0.33,0.03,0.0,0.0,0.31,0.66,Legal intervention involving firearm discharge,Y35.0,12.0,6482505.0,Unreliable
2012.0,AZ,0.42,0.03,0.0,0.0,0.35,0.64,Intentional self-harm by handgun discharge,X72,106.0,6553255.0,1.6
2012.0,AZ,0.42,0.03,0.0,0.0,0.35,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,56.0,6553255.0,0.9
2012.0,AZ,0.42,0.03,0.0,0.0,0.35,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,501.0,6553255.0,7.6
2012.0,AZ,0.42,0.03,0.0,0.0,0.35,0.64,"Assault by rifle, shotgun and larger firearm discharge",X94,14.0,6553255.0,Unreliable
2012.0,AZ,0.42,0.03,0.0,0.0,0.35,0.64,Assault by other and unspecified firearm discharge,X95,232.0,6553255.0,3.5
2012.0,AZ,0.42,0.03,0.0,0.0,0.35,0.64,"Other and unspecified firearm discharge, undetermined intent",Y24,10.0,6553255.0,Unreliable
2012.0,AZ,0.42,0.03,0.0,0.0,0.35,0.64,Legal intervention involving firearm discharge,Y35.0,13.0,6553255.0,Unreliable
2013.0,AZ,0.37,0.03,0.0,0.0,0.36,0.62,Intentional self-harm by handgun discharge,X72,128.0,6626624.0,1.9
2013.0,AZ,0.37,0.03,0.0,0.0,0.36,0.62,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,38.0,6626624.0,0.6
2013.0,AZ,0.37,0.03,0.0,0.0,0.36,0.62,Intentional self-harm by other and unspecified firearm discharge,X74,489.0,6626624.0,7.4
2013.0,AZ,0.37,0.03,0.0,0.0,0.36,0.62,"Assault by rifle, shotgun and larger firearm discharge",X94,14.0,6626624.0,Unreliable
2013.0,AZ,0.37,0.03,0.0,0.0,0.36,0.62,Assault by other and unspecified firearm discharge,X95,229.0,6626624.0,3.5
2013.0,AZ,0.37,0.03,0.0,0.0,0.36,0.62,"Other and unspecified firearm discharge, undetermined intent",Y24,14.0,6626624.0,Unreliable
2013.0,AZ,0.37,0.03,0.0,0.0,0.36,0.62,Legal intervention involving firearm discharge,Y35.0,13.0,6626624.0,Unreliable
2014.0,AZ,0.38,0.04,0.0,0.0,0.38,0.6,Intentional self-harm by handgun discharge,X72,132.0,6731484.0,2
2014.0,AZ,0.38,0.04,0.0,0.0,0.38,0.6,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,56.0,6731484.0,0.8
2014.0,AZ,0.38,0.04,0.0,0.0,0.38,0.6,Intentional self-harm by other and unspecified firearm discharge,X74,495.0,6731484.0,7.4
2014.0,AZ,0.38,0.04,0.0,0.0,0.38,0.6,Assault by other and unspecified firearm discharge,X95,199.0,6731484.0,3
2014.0,AZ,0.38,0.04,0.0,0.0,0.38,0.6,"Other and unspecified firearm discharge, undetermined intent",Y24,10.0,6731484.0,Unreliable
2014.0,AZ,0.38,0.04,0.0,0.0,0.38,0.6,Legal intervention involving firearm discharge,Y35.0,12.0,6731484.0,Unreliable
2015.0,AZ,0.36,0.03,0.0,0.0,0.39,0.61,Intentional self-harm by handgun discharge,X72,107.0,6828065.0,1.6
2015.0,AZ,0.36,0.03,0.0,0.0,0.39,0.61,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,55.0,6828065.0,0.8
2015.0,AZ,0.36,0.03,0.0,0.0,0.39,0.61,Intentional self-harm by other and unspecified firearm discharge,X74,545.0,6828065.0,8
2015.0,AZ,0.36,0.03,0.0,0.0,0.39,0.61,Assault by other and unspecified firearm discharge,X95,223.0,6828065.0,3.3
2015.0,AZ,0.36,0.03,0.0,0.0,0.39,0.61,Legal intervention involving firearm discharge,Y35.0,14.0,6828065.0,Unreliable
2016.0,AZ,0.36,0.03,0.0,0.0,0.41,0.65,Intentional self-harm by handgun discharge,X72,92.0,6931071.0,1.3
2016.0,AZ,0.36,0.03,0.0,0.0,0.41,0.65,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,59.0,6931071.0,0.9
2016.0,AZ,0.36,0.03,0.0,0.0,0.41,0.65,Intentional self-harm by other and unspecified firearm discharge,X74,604.0,6931071.0,8.7
2016.0,AZ,0.36,0.03,0.0,0.0,0.41,0.65,"Assault by rifle, shotgun and larger firearm discharge",X94,14.0,6931071.0,Unreliable
2016.0,AZ,0.36,0.03,0.0,0.0,0.41,0.65,Assault by other and unspecified firearm discharge,X95,286.0,6931071.0,4.1
2016.0,AZ,0.36,0.03,0.0,0.0,0.41,0.65,"Other and unspecified firearm discharge, undetermined intent",Y24,13.0,6931071.0,Unreliable
2016.0,AZ,0.36,0.03,0.0,0.0,0.41,0.65,Legal intervention involving firearm discharge,Y35.0,13.0,6931071.0,Unreliable
1999.0,AR,0.56,0.04,0.0,0.0,0.54,0.73,Discharge from other and unspecified firearms,W34,20.0,2651860.0,0.8
1999.0,AR,0.56,0.04,0.0,0.0,0.54,0.73,Intentional self-harm by handgun discharge,X72,10.0,2651860.0,Unreliable
1999.0,AR,0.56,0.04,0.0,0.0,0.54,0.73,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23.0,2651860.0,0.9
1999.0,AR,0.56,0.04,0.0,0.0,0.54,0.73,Intentional self-harm by other and unspecified firearm discharge,X74,201.0,2651860.0,7.6
1999.0,AR,0.56,0.04,0.0,0.0,0.54,0.73,Assault by handgun discharge,X93,13.0,2651860.0,Unreliable
1999.0,AR,0.56,0.04,0.0,0.0,0.54,0.73,"Assault by rifle, shotgun and larger firearm discharge",X94,11.0,2651860.0,Unreliable
1999.0,AR,0.56,0.04,0.0,0.0,0.54,0.73,Assault by other and unspecified firearm discharge,X95,94.0,2651860.0,3.5
2000.0,AR,0.54,0.03,0.0,0.0,0.59,0.72,Intentional self-harm by handgun discharge,X72,22.0,2673400.0,0.8
2000.0,AR,0.54,0.03,0.0,0.0,0.59,0.72,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,30.0,2673400.0,1.1
2000.0,AR,0.54,0.03,0.0,0.0,0.59,0.72,Intentional self-harm by other and unspecified firearm discharge,X74,192.0,2673400.0,7.2
2000.0,AR,0.54,0.03,0.0,0.0,0.59,0.72,Assault by handgun discharge,X93,28.0,2673400.0,1
2000.0,AR,0.54,0.03,0.0,0.0,0.59,0.72,"Assault by rifle, shotgun and larger firearm discharge",X94,19.0,2673400.0,Unreliable
2000.0,AR,0.54,0.03,0.0,0.0,0.59,0.72,Assault by other and unspecified firearm discharge,X95,93.0,2673400.0,3.5
2001.0,AR,0.54,0.02,0.0,0.0,0.65,0.73,Discharge from other and unspecified firearms,W34,10.0,2691571.0,Unreliable
2001.0,AR,0.54,0.02,0.0,0.0,0.65,0.73,Intentional self-harm by handgun discharge,X72,15.0,2691571.0,Unreliable
2001.0,AR,0.54,0.02,0.0,0.0,0.65,0.73,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,27.0,2691571.0,1
2001.0,AR,0.54,0.02,0.0,0.0,0.65,0.73,Intentional self-harm by other and unspecified firearm discharge,X74,232.0,2691571.0,8.6
2001.0,AR,0.54,0.02,0.0,0.0,0.65,0.73,Assault by handgun discharge,X93,15.0,2691571.0,Unreliable
2001.0,AR,0.54,0.02,0.0,0.0,0.65,0.73,"Assault by rifle, shotgun and larger firearm discharge",X94,15.0,2691571.0,Unreliable
2001.0,AR,0.54,0.02,0.0,0.0,0.65,0.73,Assault by other and unspecified firearm discharge,X95,80.0,2691571.0,3
2002.0,AR,0.56,0.02,0.0,0.0,0.48,0.72,Discharge from other and unspecified firearms,W34,15.0,2705927.0,Unreliable
2002.0,AR,0.56,0.02,0.0,0.0,0.48,0.72,Intentional self-harm by handgun discharge,X72,20.0,2705927.0,0.7
2002.0,AR,0.56,0.02,0.0,0.0,0.48,0.72,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,37.0,2705927.0,1.4
2002.0,AR,0.56,0.02,0.0,0.0,0.48,0.72,Intentional self-harm by other and unspecified firearm discharge,X74,200.0,2705927.0,7.4
2002.0,AR,0.56,0.02,0.0,0.0,0.48,0.72,Assault by handgun discharge,X93,12.0,2705927.0,Unreliable
2002.0,AR,0.56,0.02,0.0,0.0,0.48,0.72,"Assault by rifle, shotgun and larger firearm discharge",X94,20.0,2705927.0,0.7
2002.0,AR,0.56,0.02,0.0,0.0,0.48,0.72,Assault by other and unspecified firearm discharge,X95,114.0,2705927.0,4.2
2002.0,AR,0.56,0.02,0.0,0.0,0.48,0.72,"Other and unspecified firearm discharge, undetermined intent",Y24,10.0,2705927.0,Unreliable
2003.0,AR,0.52,0.03,0.0,0.0,0.43,0.75,Discharge from other and unspecified firearms,W34,15.0,2724816.0,Unreliable
2003.0,AR,0.52,0.03,0.0,0.0,0.43,0.75,Intentional self-harm by handgun discharge,X72,15.0,2724816.0,Unreliable
2003.0,AR,0.52,0.03,0.0,0.0,0.43,0.75,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,28.0,2724816.0,1
2003.0,AR,0.52,0.03,0.0,0.0,0.43,0.75,Intentional self-harm by other and unspecified firearm discharge,X74,215.0,2724816.0,7.9
2003.0,AR,0.52,0.03,0.0,0.0,0.43,0.75,Assault by handgun discharge,X93,17.0,2724816.0,Unreliable
2003.0,AR,0.52,0.03,0.0,0.0,0.43,0.75,"Assault by rifle, shotgun and larger firearm discharge",X94,21.0,2724816.0,0.8
2003.0,AR,0.52,0.03,0.0,0.0,0.43,0.75,Assault by other and unspecified firearm discharge,X95,85.0,2724816.0,3.1
2004.0,AR,0.54,0.02,0.0,0.0,0.43,0.69,Discharge from other and unspecified firearms,W34,13.0,2749686.0,Unreliable
2004.0,AR,0.54,0.02,0.0,0.0,0.43,0.69,Intentional self-harm by handgun discharge,X72,18.0,2749686.0,Unreliable
2004.0,AR,0.54,0.02,0.0,0.0,0.43,0.69,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,33.0,2749686.0,1.2
2004.0,AR,0.54,0.02,0.0,0.0,0.43,0.69,Intentional self-harm by other and unspecified firearm discharge,X74,181.0,2749686.0,6.6
2004.0,AR,0.54,0.02,0.0,0.0,0.43,0.69,"Assault by rifle, shotgun and larger firearm discharge",X94,15.0,2749686.0,Unreliable
2004.0,AR,0.54,0.02,0.0,0.0,0.43,0.69,Assault by other and unspecified firearm discharge,X95,117.0,2749686.0,4.3
2005.0,AR,0.5,0.04,0.0,0.0,0.58,0.68,Intentional self-harm by handgun discharge,X72,19.0,2781097.0,Unreliable
2005.0,AR,0.5,0.04,0.0,0.0,0.58,0.68,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,32.0,2781097.0,1.2
2005.0,AR,0.5,0.04,0.0,0.0,0.58,0.68,Intentional self-harm by other and unspecified firearm discharge,X74,211.0,2781097.0,7.6
2005.0,AR,0.5,0.04,0.0,0.0,0.58,0.68,"Assault by rifle, shotgun and larger firearm discharge",X94,23.0,2781097.0,0.8
2005.0,AR,0.5,0.04,0.0,0.0,0.58,0.68,Assault by other and unspecified firearm discharge,X95,124.0,2781097.0,4.5
2006.0,AR,0.48,0.04,0.0,0.0,0.37,0.72,Intentional self-harm by handgun discharge,X72,25.0,2821761.0,0.9
2006.0,AR,0.48,0.04,0.0,0.0,0.37,0.72,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,35.0,2821761.0,1.2
2006.0,AR,0.48,0.04,0.0,0.0,0.37,0.72,Intentional self-harm by other and unspecified firearm discharge,X74,187.0,2821761.0,6.6
2006.0,AR,0.48,0.04,0.0,0.0,0.37,0.72,"Assault by rifle, shotgun and larger firearm discharge",X94,14.0,2821761.0,Unreliable
2006.0,AR,0.48,0.04,0.0,0.0,0.37,0.72,Assault by other and unspecified firearm discharge,X95,133.0,2821761.0,4.7
2006.0,AR,0.48,0.04,0.0,0.0,0.37,0.72,"Other and unspecified firearm discharge, undetermined intent",Y24,10.0,2821761.0,Unreliable
2007.0,AR,0.51,0.03,0.0,0.0,0.48,0.64,Discharge from other and unspecified firearms,W34,14.0,2848650.0,Unreliable
2007.0,AR,0.51,0.03,0.0,0.0,0.48,0.64,Intentional self-harm by handgun discharge,X72,17.0,2848650.0,Unreliable
2007.0,AR,0.51,0.03,0.0,0.0,0.48,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,21.0,2848650.0,0.7
2007.0,AR,0.51,0.03,0.0,0.0,0.48,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,206.0,2848650.0,7.2
2007.0,AR,0.51,0.03,0.0,0.0,0.48,0.64,"Assault by rifle, shotgun and larger firearm discharge",X94,15.0,2848650.0,Unreliable
2007.0,AR,0.51,0.03,0.0,0.0,0.48,0.64,Assault by other and unspecified firearm discharge,X95,137.0,2848650.0,4.8
2008.0,AR,0.51,0.04,0.0,0.0,0.39,0.7,Discharge from other and unspecified firearms,W34,15.0,2874554.0,Unreliable
2008.0,AR,0.51,0.04,0.0,0.0,0.39,0.7,Intentional self-harm by handgun discharge,X72,20.0,2874554.0,0.7
2008.0,AR,0.51,0.04,0.0,0.0,0.39,0.7,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,30.0,2874554.0,1
2008.0,AR,0.51,0.04,0.0,0.0,0.39,0.7,Intentional self-harm by other and unspecified firearm discharge,X74,225.0,2874554.0,7.8
2008.0,AR,0.51,0.04,0.0,0.0,0.39,0.7,"Assault by rifle, shotgun and larger firearm discharge",X94,11.0,2874554.0,Unreliable
2008.0,AR,0.51,0.04,0.0,0.0,0.39,0.7,Assault by other and unspecified firearm discharge,X95,133.0,2874554.0,4.6
2009.0,AR,0.49,0.03,0.0,0.0,0.46,0.73,Intentional self-harm by handgun discharge,X72,22.0,2896843.0,0.8
2009.0,AR,0.49,0.03,0.0,0.0,0.46,0.73,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,28.0,2896843.0,1
2009.0,AR,0.49,0.03,0.0,0.0,0.46,0.73,Intentional self-harm by other and unspecified firearm discharge,X74,235.0,2896843.0,8.1
2009.0,AR,0.49,0.03,0.0,0.0,0.46,0.73,"Assault by rifle, shotgun and larger firearm discharge",X94,12.0,2896843.0,Unreliable
2009.0,AR,0.49,0.03,0.0,0.0,0.46,0.73,Assault by other and unspecified firearm discharge,X95,144.0,2896843.0,5
2010.0,AR,0.49,0.03,0.0,0.0,0.39,0.64,Intentional self-harm by handgun discharge,X72,10.0,2915918.0,Unreliable
2010.0,AR,0.49,0.03,0.0,0.0,0.39,0.64,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23.0,2915918.0,0.8
2010.0,AR,0.49,0.03,0.0,0.0,0.39,0.64,Intentional self-harm by other and unspecified firearm discharge,X74,233.0,2915918.0,8
2010.0,AR,0.49,0.03,0.0,0.0,0.39,0.64,"Assault by rifle, shotgun and larger firearm discharge",X94,10.0,2915918.0,Unreliable
2010.0,AR,0.49,0.03,0.0,0.0,0.39,0.64,Assault by other and unspecified firearm discharge,X95,121.0,2915918.0,4.1
